latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p90_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.2.latency_max_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p999_value,latency.source_id.bc764cd8ddf7a0cff126f51c16239658.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.0.latency_max_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_min_value,latency.source_id.feca28aff5a3958840bee985ee7de4d3.operator_id.b7868a2f9612446a30af8150d6eedb0e.operator_subtask_index.1.latency_p99_value
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
240,111.60000000000005,153.0,158.0,153,189,163.0,158,42,183.25999999999996
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,111.0,184.0,154.0,184,163,165.0,154,52,139.19999999999987
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
194,120.0,172.0,154.0,172,231,216.0,154,32,183.0
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
200,134.40000000000003,172.0,171.0,172,231,172.0,171,11,198.51999999999992
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
193,144.0,172.0,165.0,172,255,172.0,165,4,215.25999999999996
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
222,157.0,175.0,200.0,175,231,194.0,200,8,209.2299999999999
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
201,177.3,210.0,232.0,210,263,233.0,232,22,227.90999999999985
